type|protocol|sIP|dIP|sPort|dPort|packets|bytes|sTime|duration|initialTCPflags|remainingTCPflags|
in|6|230.169.203.226|10.0.0.1|59200|80|1|43|2020/11/24T20:21:19|0.002|     F|
out|6|10.0.0.1|230.169.203.226|80|59200|1|43|2020/11/24T20:21:19|0.002|   R  |
in|6|147.120.210.215|10.0.0.3|52586|8080|1|43|2020/11/24T20:23:49|0.002|     F|
out|6|10.0.0.3|147.120.210.215|8080|52586|1|43|2020/11/24T20:23:49|0.002|   R  |
in|6|154.138.187.15|10.0.0.5|54050|80|1|43|2020/11/24T20:26:19|0.002|     F|
out|6|10.0.0.5|154.138.187.15|80|54050|1|43|2020/11/24T20:26:19|0.002|   R  |
in|6|46.197.116.131|10.0.0.7|64028|8080|1|42|2020/11/24T20:28:49|0.002|     F|
out|6|10.0.0.7|46.197.116.131|8080|64028|1|42|2020/11/24T20:28:49|0.002|   R  |
in|6|180.124.110.61|10.0.0.9|64348|8080|1|42|2020/11/24T20:31:19|0.002|     F|
out|6|10.0.0.9|180.124.110.61|8080|64348|1|42|2020/11/24T20:31:19|0.002|   R  |
in|6|184.84.89.67|10.0.0.11|60120|8080|1|42|2020/11/24T20:33:49|0.002|     F|
out|6|10.0.0.11|184.84.89.67|8080|60120|1|42|2020/11/24T20:33:49|0.002|   R  |
in|6|223.83.184.231|10.0.0.13|59624|8080|1|43|2020/11/24T20:36:19|0.002|     F|
out|6|10.0.0.13|223.83.184.231|8080|59624|1|43|2020/11/24T20:36:19|0.002|   R  |
in|6|111.206.136.54|10.0.0.15|52129|8080|1|43|2020/11/24T20:38:49|0.002|     F|
in|6|136.109.57.191|10.0.0.17|61936|80|1|43|2020/11/24T20:41:19|0.002|     F|
out|6|10.0.0.17|136.109.57.191|80|61936|1|43|2020/11/24T20:41:19|0.002|   R  |
in|6|205.113.161.253|10.0.0.19|59793|80|1|42|2020/11/24T20:43:49|0.002|     F|
out|6|10.0.0.19|205.113.161.253|80|59793|1|42|2020/11/24T20:43:49|0.002|   R  |
in|6|211.206.251.170|10.0.0.21|63909|80|1|41|2020/11/24T20:46:19|0.002|     F|
out|6|10.0.0.21|211.206.251.170|80|63909|1|41|2020/11/24T20:46:19|0.002|   R  |
in|6|145.203.39.55|10.0.0.23|58678|8080|1|41|2020/11/24T20:48:49|0.002|     F|
out|6|10.0.0.23|145.203.39.55|8080|58678|1|41|2020/11/24T20:48:49|0.002|   R  |
in|6|173.120.243.198|10.0.0.25|57115|8080|1|43|2020/11/24T20:51:19|0.002|     F|
out|6|10.0.0.25|173.120.243.198|8080|57115|1|43|2020/11/24T20:51:19|0.002|   R  |
in|6|209.142.28.2|10.0.0.27|60932|8080|1|42|2020/11/24T20:52:02|0.002|     F|
out|6|10.0.0.27|209.142.28.2|8080|60932|1|42|2020/11/24T20:52:02|0.002|   R  |
in|6|139.163.70.98|10.0.0.29|55206|8080|1|41|2020/11/24T20:52:45|0.002|     F|
out|6|10.0.0.29|139.163.70.98|8080|55206|1|41|2020/11/24T20:52:45|0.002|   R  |
in|6|124.43.247.215|10.0.0.31|54048|80|1|42|2020/11/24T20:53:28|0.002|     F|
out|6|10.0.0.31|124.43.247.215|80|54048|1|42|2020/11/24T20:53:28|0.002|   R  |
in|6|113.106.250.227|10.0.0.33|56406|80|1|41|2020/11/24T20:54:11|0.002|     F|
out|6|10.0.0.33|113.106.250.227|80|56406|1|41|2020/11/24T20:54:11|0.002|   R  |
in|6|208.105.23.148|10.0.0.35|50334|8080|1|41|2020/11/24T20:54:53|0.002|     F|
in|6|210.58.123.161|10.0.0.37|63940|8080|1|43|2020/11/24T20:55:36|0.002|     F|
out|6|10.0.0.37|210.58.123.161|8080|63940|1|43|2020/11/24T20:55:36|0.002|   R  |
in|6|224.31.72.31|10.0.0.39|57030|80|1|42|2020/11/24T20:56:19|0.002|     F|
out|6|10.0.0.39|224.31.72.31|80|57030|1|42|2020/11/24T20:56:19|0.002|   R  |
in|6|113.29.118.45|10.0.0.41|55031|80|1|43|2020/11/24T20:57:02|0.002|     F|
out|6|10.0.0.41|113.29.118.45|80|55031|1|43|2020/11/24T20:57:02|0.002|   R  |
in|6|47.52.56.87|10.0.0.43|51195|8080|1|41|2020/11/24T20:57:45|0.002|     F|
out|6|10.0.0.43|47.52.56.87|8080|51195|1|41|2020/11/24T20:57:45|0.002|   R  |
in|6|194.230.207.158|10.0.0.45|60256|80|1|42|2020/11/24T20:58:28|0.002|     F|
out|6|10.0.0.45|194.230.207.158|80|60256|1|42|2020/11/24T20:58:28|0.002|   R  |
in|6|105.26.97.30|10.0.0.47|54543|80|1|42|2020/11/24T20:59:11|0.002|     F|
in|6|189.42.115.200|10.0.0.49|59821|80|1|41|2020/11/24T20:59:53|0.002|     F|
out|6|10.0.0.49|189.42.115.200|80|59821|1|41|2020/11/24T20:59:53|0.002|   R  |
in|6|47.74.231.96|10.0.0.51|60019|80|1|43|2020/11/24T21:00:36|0.002|     F|
out|6|10.0.0.51|47.74.231.96|80|60019|1|43|2020/11/24T21:00:36|0.002|   R  |
in|6|92.215.112.74|10.0.0.53|56200|80|1|41|2020/11/24T21:01:19|0.002|     F|
out|6|10.0.0.53|92.215.112.74|80|56200|1|41|2020/11/24T21:01:19|0.002|   R  |
in|6|91.151.155.162|10.0.0.55|59833|8080|1|42|2020/11/24T21:02:02|0.002|     F|
out|6|10.0.0.55|91.151.155.162|8080|59833|1|42|2020/11/24T21:02:02|0.002|   R  |
in|6|33.164.27.39|10.0.0.57|62895|80|1|42|2020/11/24T21:02:45|0.002|     F|
out|6|10.0.0.57|33.164.27.39|80|62895|1|42|2020/11/24T21:02:45|0.002|   R  |
in|6|241.163.77.68|10.0.0.59|50155|80|1|42|2020/11/24T21:03:28|0.002|     F|
out|6|10.0.0.59|241.163.77.68|80|50155|1|42|2020/11/24T21:03:28|0.002|   R  |
in|6|144.97.133.163|10.0.0.61|56069|80|1|43|2020/11/24T21:04:11|0.002|     F|
out|6|10.0.0.61|144.97.133.163|80|56069|1|43|2020/11/24T21:04:11|0.002|   R  |
in|6|20.198.147.106|10.0.0.63|58978|80|1|41|2020/11/24T21:04:53|0.002|     F|
out|6|10.0.0.63|20.198.147.106|80|58978|1|41|2020/11/24T21:04:53|0.002|   R  |
in|6|150.71.147.6|10.0.0.65|60670|8080|1|41|2020/11/24T21:05:36|0.002|     F|
out|6|10.0.0.65|150.71.147.6|8080|60670|1|41|2020/11/24T21:05:36|0.002|   R  |
in|6|254.87.212.222|10.0.0.67|58773|8080|1|41|2020/11/24T21:06:19|0.002|     F|
out|6|10.0.0.67|254.87.212.222|8080|58773|1|41|2020/11/24T21:06:19|0.002|   R  |
in|6|45.8.196.234|10.0.0.69|62878|8080|1|43|2020/11/24T21:07:02|0.002|     F|
out|6|10.0.0.69|45.8.196.234|8080|62878|1|43|2020/11/24T21:07:02|0.002|   R  |
in|6|234.55.96.97|10.0.0.71|52151|80|1|43|2020/11/24T21:07:45|0.002|     F|
out|6|10.0.0.71|234.55.96.97|80|52151|1|43|2020/11/24T21:07:45|0.002|   R  |
in|6|210.194.166.77|10.0.0.73|61621|8080|1|41|2020/11/24T21:08:28|0.002|     F|
out|6|10.0.0.73|210.194.166.77|8080|61621|1|41|2020/11/24T21:08:28|0.002|   R  |
in|6|166.255.113.224|10.0.0.75|53108|8080|1|42|2020/11/24T21:09:11|0.002|     F|
out|6|10.0.0.75|166.255.113.224|8080|53108|1|42|2020/11/24T21:09:11|0.002|   R  |
in|6|1.5.5.60|10.0.0.77|51091|80|1|43|2020/11/24T21:09:53|0.002|     F|
out|6|10.0.0.77|1.5.5.60|80|51091|1|43|2020/11/24T21:09:53|0.002|   R  |
in|6|5.204.213.199|10.0.0.79|52463|80|1|43|2020/11/24T21:10:36|0.002|     F|
out|6|10.0.0.79|5.204.213.199|80|52463|1|43|2020/11/24T21:10:36|0.002|   R  |
in|6|193.21.90.33|10.0.0.81|53282|8080|1|42|2020/11/24T21:11:19|0.002|     F|
out|6|10.0.0.81|193.21.90.33|8080|53282|1|42|2020/11/24T21:11:19|0.002|   R  |
in|6|212.160.132.197|10.0.0.83|60440|80|1|43|2020/11/24T21:12:02|0.002|     F|
out|6|10.0.0.83|212.160.132.197|80|60440|1|43|2020/11/24T21:12:02|0.002|   R  |
in|6|163.137.117.234|10.0.0.85|54978|8080|1|41|2020/11/24T21:12:45|0.002|     F|
out|6|10.0.0.85|163.137.117.234|8080|54978|1|41|2020/11/24T21:12:45|0.002|   R  |
