type|protocol|sIP|dIP|sPort|dPort|packets|bytes|sTime|duration|initialTCPflags|remainingTCPflags|
in|6|225.161.180.217|10.0.0.1|55531|8080|1|41|2020/11/24T20:21:15|0.002|     F|
out|6|10.0.0.1|225.161.180.217|8080|55531|1|41|2020/11/24T20:21:15|0.002|   R  |
in|6|110.143.230.103|10.0.0.3|63291|80|1|42|2020/11/24T20:23:45|0.002|     F|
out|6|10.0.0.3|110.143.230.103|80|63291|1|42|2020/11/24T20:23:45|0.002|   R  |
in|6|165.157.12.173|10.0.0.5|57685|8080|1|41|2020/11/24T20:26:15|0.002|     F|
out|6|10.0.0.5|165.157.12.173|8080|57685|1|41|2020/11/24T20:26:15|0.002|   R  |
in|6|122.28.12.184|10.0.0.7|57933|8080|1|43|2020/11/24T20:26:58|0.002|     F|
out|6|10.0.0.7|122.28.12.184|8080|57933|1|43|2020/11/24T20:26:58|0.002|   R  |
in|6|4.59.79.6|10.0.0.9|53481|8080|1|41|2020/11/24T20:27:41|0.002|     F|
out|6|10.0.0.9|4.59.79.6|8080|53481|1|41|2020/11/24T20:27:41|0.002|   R  |
in|6|40.12.179.5|10.0.0.11|60431|8080|1|42|2020/11/24T20:28:24|0.002|     F|
out|6|10.0.0.11|40.12.179.5|8080|60431|1|42|2020/11/24T20:28:24|0.002|   R  |
in|6|54.135.72.48|10.0.0.13|54279|80|1|41|2020/11/24T20:29:07|0.002|     F|
in|6|44.45.161.16|10.0.0.15|54137|8080|1|42|2020/11/24T20:29:50|0.002|     F|
out|6|10.0.0.15|44.45.161.16|8080|54137|1|42|2020/11/24T20:29:50|0.002|   R  |
in|6|63.11.79.233|10.0.0.17|50501|8080|1|41|2020/11/24T20:30:32|0.002|     F|
out|6|10.0.0.17|63.11.79.233|8080|50501|1|41|2020/11/24T20:30:32|0.002|   R  |
in|6|53.194.249.171|10.0.0.19|52961|80|1|42|2020/11/24T20:31:15|0.002|     F|
out|6|10.0.0.19|53.194.249.171|80|52961|1|42|2020/11/24T20:31:15|0.002|   R  |
in|6|57.131.107.41|10.0.0.21|57061|80|1|41|2020/11/24T20:31:27|0.002|     F|
out|6|10.0.0.21|57.131.107.41|80|57061|1|41|2020/11/24T20:31:27|0.002|   R  |
in|6|210.37.136.199|10.0.0.23|53990|80|1|43|2020/11/24T20:31:39|0.002|     F|
out|6|10.0.0.23|210.37.136.199|80|53990|1|43|2020/11/24T20:31:39|0.002|   R  |
in|6|159.110.193.192|10.0.0.25|62873|80|1|41|2020/11/24T20:31:51|0.002|     F|
out|6|10.0.0.25|159.110.193.192|80|62873|1|41|2020/11/24T20:31:51|0.002|   R  |
in|6|65.18.211.175|10.0.0.27|50697|8080|1|41|2020/11/24T20:32:03|0.002|     F|
out|6|10.0.0.27|65.18.211.175|8080|50697|1|41|2020/11/24T20:32:03|0.002|   R  |
in|6|175.189.3.158|10.0.0.29|50291|8080|1|43|2020/11/24T20:32:15|0.002|     F|
out|6|10.0.0.29|175.189.3.158|8080|50291|1|43|2020/11/24T20:32:15|0.002|   R  |
in|6|26.29.78.11|10.0.0.31|52634|80|1|41|2020/11/24T20:32:27|0.002|     F|
out|6|10.0.0.31|26.29.78.11|80|52634|1|41|2020/11/24T20:32:27|0.002|   R  |
in|6|7.182.49.28|10.0.0.33|61587|80|1|42|2020/11/24T20:32:39|0.002|     F|
out|6|10.0.0.33|7.182.49.28|80|61587|1|42|2020/11/24T20:32:39|0.002|   R  |
in|6|181.162.246.108|10.0.0.35|52930|80|1|43|2020/11/24T20:32:51|0.002|     F|
out|6|10.0.0.35|181.162.246.108|80|52930|1|43|2020/11/24T20:32:51|0.002|   R  |
in|6|160.106.62.103|10.0.0.37|58153|80|1|43|2020/11/24T20:33:03|0.002|     F|
out|6|10.0.0.37|160.106.62.103|80|58153|1|43|2020/11/24T20:33:03|0.002|   R  |
in|6|192.247.187.46|10.0.0.39|61336|80|1|42|2020/11/24T20:33:15|0.002|     F|
out|6|10.0.0.39|192.247.187.46|80|61336|1|42|2020/11/24T20:33:15|0.002|   R  |
in|6|237.226.155.193|10.0.0.41|63011|8080|1|41|2020/11/24T20:33:27|0.002|     F|
out|6|10.0.0.41|237.226.155.193|8080|63011|1|41|2020/11/24T20:33:27|0.002|   R  |
in|6|81.247.187.234|10.0.0.43|59133|80|1|41|2020/11/24T20:33:39|0.002|     F|
out|6|10.0.0.43|81.247.187.234|80|59133|1|41|2020/11/24T20:33:39|0.002|   R  |
in|6|128.238.64.83|10.0.0.45|63253|8080|1|41|2020/11/24T20:33:51|0.002|     F|
out|6|10.0.0.45|128.238.64.83|8080|63253|1|41|2020/11/24T20:33:51|0.002|   R  |
in|6|227.160.131.210|10.0.0.47|59883|8080|1|43|2020/11/24T20:34:03|0.002|     F|
out|6|10.0.0.47|227.160.131.210|8080|59883|1|43|2020/11/24T20:34:03|0.002|   R  |
in|6|56.234.140.85|10.0.0.49|64663|8080|1|41|2020/11/24T20:34:15|0.002|     F|
out|6|10.0.0.49|56.234.140.85|8080|64663|1|41|2020/11/24T20:34:15|0.002|   R  |
in|6|167.143.13.214|10.0.0.51|58531|8080|1|42|2020/11/24T20:34:27|0.002|     F|
out|6|10.0.0.51|167.143.13.214|8080|58531|1|42|2020/11/24T20:34:27|0.002|   R  |
in|6|11.224.148.211|10.0.0.53|50329|80|1|42|2020/11/24T20:34:39|0.002|     F|
out|6|10.0.0.53|11.224.148.211|80|50329|1|42|2020/11/24T20:34:39|0.002|   R  |
in|6|239.170.140.122|10.0.0.55|56696|8080|1|43|2020/11/24T20:34:51|0.002|     F|
out|6|10.0.0.55|239.170.140.122|8080|56696|1|43|2020/11/24T20:34:51|0.002|   R  |
in|6|168.172.190.126|10.0.0.57|54892|80|1|41|2020/11/24T20:35:03|0.002|     F|
out|6|10.0.0.57|168.172.190.126|80|54892|1|41|2020/11/24T20:35:03|0.002|   R  |
in|6|161.9.242.156|10.0.0.59|58220|80|1|42|2020/11/24T20:35:15|0.002|     F|
out|6|10.0.0.59|161.9.242.156|80|58220|1|42|2020/11/24T20:35:15|0.002|   R  |
in|6|231.34.114.37|10.0.0.61|59656|80|1|43|2020/11/24T20:35:27|0.002|     F|
out|6|10.0.0.61|231.34.114.37|80|59656|1|43|2020/11/24T20:35:27|0.002|   R  |
in|6|24.187.97.243|10.0.0.63|63511|8080|1|42|2020/11/24T20:35:39|0.002|     F|
out|6|10.0.0.63|24.187.97.243|8080|63511|1|42|2020/11/24T20:35:39|0.002|   R  |
in|6|38.39.176.193|10.0.0.65|56292|8080|1|43|2020/11/24T20:35:51|0.002|     F|
out|6|10.0.0.65|38.39.176.193|8080|56292|1|43|2020/11/24T20:35:51|0.002|   R  |
in|6|41.21.35.243|10.0.0.67|63349|8080|1|42|2020/11/24T20:36:03|0.002|     F|
out|6|10.0.0.67|41.21.35.243|8080|63349|1|42|2020/11/24T20:36:03|0.002|   R  |
in|6|245.29.209.152|10.0.0.69|56398|8080|1|42|2020/11/24T20:36:15|0.002|     F|
out|6|10.0.0.69|245.29.209.152|8080|56398|1|42|2020/11/24T20:36:15|0.002|   R  |
in|6|244.163.244.1|10.0.0.71|56271|80|1|43|2020/11/24T20:36:19|0.002|     F|
out|6|10.0.0.71|244.163.244.1|80|56271|1|43|2020/11/24T20:36:19|0.002|   R  |
in|6|168.250.2.207|10.0.0.73|50156|80|1|41|2020/11/24T20:36:22|0.002|     F|
out|6|10.0.0.73|168.250.2.207|80|50156|1|41|2020/11/24T20:36:22|0.002|   R  |
in|6|70.68.75.152|10.0.0.75|52575|80|1|41|2020/11/24T20:36:26|0.002|     F|
out|6|10.0.0.75|70.68.75.152|80|52575|1|41|2020/11/24T20:36:26|0.002|   R  |
in|6|88.63.83.167|10.0.0.77|62396|80|1|43|2020/11/24T20:36:29|0.002|     F|
in|6|243.146.58.125|10.0.0.79|55906|80|1|42|2020/11/24T20:36:33|0.002|     F|
out|6|10.0.0.79|243.146.58.125|80|55906|1|42|2020/11/24T20:36:33|0.002|   R  |
in|6|27.246.164.36|10.0.0.81|51952|8080|1|42|2020/11/24T20:36:36|0.002|     F|
out|6|10.0.0.81|27.246.164.36|8080|51952|1|42|2020/11/24T20:36:36|0.002|   R  |
in|6|121.214.226.20|10.0.0.83|57699|8080|1|43|2020/11/24T20:36:39|0.002|     F|
out|6|10.0.0.83|121.214.226.20|8080|57699|1|43|2020/11/24T20:36:39|0.002|   R  |
in|6|73.75.145.48|10.0.0.85|63074|8080|1|43|2020/11/24T20:36:43|0.002|     F|
out|6|10.0.0.85|73.75.145.48|8080|63074|1|43|2020/11/24T20:36:43|0.002|   R  |
in|6|174.150.252.197|10.0.0.87|52692|80|1|41|2020/11/24T20:36:46|0.002|     F|
out|6|10.0.0.87|174.150.252.197|80|52692|1|41|2020/11/24T20:36:46|0.002|   R  |
in|6|240.105.14.72|10.0.0.89|50269|8080|1|42|2020/11/24T20:36:50|0.002|     F|
out|6|10.0.0.89|240.105.14.72|8080|50269|1|42|2020/11/24T20:36:50|0.002|   R  |
in|6|18.227.21.184|10.0.0.91|63293|8080|1|42|2020/11/24T20:36:53|0.002|     F|
out|6|10.0.0.91|18.227.21.184|8080|63293|1|42|2020/11/24T20:36:53|0.002|   R  |
in|6|29.113.29.203|10.0.0.93|51066|80|1|43|2020/11/24T20:36:57|0.002|     F|
out|6|10.0.0.93|29.113.29.203|80|51066|1|43|2020/11/24T20:36:57|0.002|   R  |
in|6|25.244.170.119|10.0.0.95|60364|80|1|41|2020/11/24T20:37:00|0.002|     F|
out|6|10.0.0.95|25.244.170.119|80|60364|1|41|2020/11/24T20:37:00|0.002|   R  |
in|6|72.235.85.50|10.0.0.97|54137|80|1|42|2020/11/24T20:37:04|0.002|     F|
out|6|10.0.0.97|72.235.85.50|80|54137|1|42|2020/11/24T20:37:04|0.002|   R  |
in|6|0.197.232.151|10.0.0.99|55825|8080|1|43|2020/11/24T20:37:07|0.002|     F|
out|6|10.0.0.99|0.197.232.151|8080|55825|1|43|2020/11/24T20:37:07|0.002|   R  |
in|6|117.44.245.245|10.0.0.101|56555|8080|1|41|2020/11/24T20:37:10|0.002|     F|
out|6|10.0.0.101|117.44.245.245|8080|56555|1|41|2020/11/24T20:37:10|0.002|   R  |
in|6|136.187.164.109|10.0.0.103|59590|8080|1|41|2020/11/24T20:37:14|0.002|     F|
out|6|10.0.0.103|136.187.164.109|8080|59590|1|41|2020/11/24T20:37:14|0.002|   R  |
in|6|169.53.244.231|10.0.0.105|64821|8080|1|43|2020/11/24T20:37:17|0.002|     F|
out|6|10.0.0.105|169.53.244.231|8080|64821|1|43|2020/11/24T20:37:17|0.002|   R  |
in|6|176.142.112.143|10.0.0.107|53184|8080|1|43|2020/11/24T20:37:21|0.002|     F|
out|6|10.0.0.107|176.142.112.143|8080|53184|1|43|2020/11/24T20:37:21|0.002|   R  |
in|6|7.241.72.239|10.0.0.109|53886|80|1|43|2020/11/24T20:37:24|0.002|     F|
in|6|47.62.138.66|10.0.0.111|59778|80|1|43|2020/11/24T20:37:28|0.002|     F|
out|6|10.0.0.111|47.62.138.66|80|59778|1|43|2020/11/24T20:37:28|0.002|   R  |
in|6|45.193.186.79|10.0.0.113|53515|8080|1|43|2020/11/24T20:37:31|0.002|     F|
out|6|10.0.0.113|45.193.186.79|8080|53515|1|43|2020/11/24T20:37:31|0.002|   R  |
in|6|3.152.52.96|10.0.0.115|59932|8080|1|42|2020/11/24T20:37:35|0.002|     F|
out|6|10.0.0.115|3.152.52.96|8080|59932|1|42|2020/11/24T20:37:35|0.002|   R  |
in|6|161.173.254.24|10.0.0.117|63978|80|1|43|2020/11/24T20:37:38|0.002|     F|
in|6|25.149.247.107|10.0.0.119|59974|8080|1|43|2020/11/24T20:37:41|0.002|     F|
