type|protocol|sIP|dIP|sPort|dPort|packets|bytes|sTime|duration|initialTCPflags|remainingTCPflags|
in|6|82.238.160.97|10.0.0.1|53582|80|1|42|2020/11/24T20:20:54|0.002|    S |
in|6|181.157.39.241|10.0.0.3|50008|80|1|42|2020/11/24T20:23:24|0.002|    S |
in|6|86.229.19.249|10.0.0.5|58177|80|1|43|2020/11/24T20:25:54|0.002|    S |
in|6|191.91.159.91|10.0.0.7|60474|8080|1|43|2020/11/24T20:26:37|0.002|    S |
out|6|10.0.0.7|191.91.159.91|8080|60474|1|43|2020/11/24T20:26:37|0.002| A    |
in|6|191.91.159.91|10.0.0.7|60474|8080|1|43|2020/11/24T20:26:37|0.002|   R  |
in|6|11.232.163.82|10.0.0.9|56561|8080|1|41|2020/11/24T20:27:20|0.002|    S |
in|6|195.151.188.119|10.0.0.11|57775|8080|1|41|2020/11/24T20:28:03|0.002|    S |
in|6|190.8.122.65|10.0.0.13|59444|8080|1|42|2020/11/24T20:28:45|0.002|    S |
in|6|107.197.248.143|10.0.0.15|60696|80|1|42|2020/11/24T20:29:28|0.002|    S |
in|6|252.53.93.193|10.0.0.17|59736|8080|1|41|2020/11/24T20:30:11|0.002|    S |
in|6|238.127.221.117|10.0.0.19|58876|80|1|43|2020/11/24T20:30:54|0.002|    S |
in|6|196.157.194.86|10.0.0.21|55674|80|1|41|2020/11/24T20:31:06|0.002|    S |
in|6|240.47.197.119|10.0.0.23|51482|80|1|41|2020/11/24T20:31:18|0.002|    S |
in|6|208.35.38.181|10.0.0.25|56612|80|1|42|2020/11/24T20:31:30|0.002|    S |
in|6|205.9.28.86|10.0.0.27|52408|80|1|41|2020/11/24T20:31:42|0.002|    S |
in|6|185.213.52.20|10.0.0.29|54312|8080|1|41|2020/11/24T20:31:54|0.002|    S |
in|6|196.129.240.24|10.0.0.31|59821|80|1|41|2020/11/24T20:32:06|0.002|    S |
in|6|38.85.253.33|10.0.0.33|64284|8080|1|43|2020/11/24T20:32:18|0.002|    S |
in|6|255.123.208.8|10.0.0.35|50678|80|1|41|2020/11/24T20:32:30|0.002|    S |
in|6|87.250.193.1|10.0.0.37|57769|80|1|41|2020/11/24T20:32:42|0.002|    S |
in|6|195.173.190.187|10.0.0.39|61547|80|1|43|2020/11/24T20:32:54|0.002|    S |
in|6|238.67.14.131|10.0.0.41|54052|80|1|42|2020/11/24T20:33:06|0.002|    S |
