type|protocol|sIP|dIP|sPort|dPort|packets|bytes|sTime|duration|initialTCPflags|remainingTCPflags|
in|6|216.3.155.98|10.0.100.1|54819|80|1|41|2020/11/24T20:20:14|0.002|    S |      
in|6|174.110.166.161|10.0.100.1|60366|8080|1|43|2020/11/24T20:22:44|0.002|    S |      
in|6|120.155.177.186|10.0.100.1|64932|8080|1|43|2020/11/24T20:25:14|0.002|    S |      
in|6|227.46.211.139|10.0.100.1|59102|80|1|41|2020/11/24T20:27:44|0.002|    S |      
in|6|185.77.111.73|10.0.100.1|64881|8080|1|42|2020/11/24T20:30:14|0.002|    S |      
in|6|196.19.160.5|10.0.100.1|64468|80|1|42|2020/11/24T20:32:44|0.002|    S |      
in|6|54.13.48.144|10.0.100.1|58548|8080|1|43|2020/11/24T20:35:14|0.002|    S |      
in|6|71.71.142.91|10.0.100.1|58498|80|1|42|2020/11/24T20:37:44|0.002|    S |      
in|6|87.216.184.63|10.0.100.1|57503|80|1|42|2020/11/24T20:40:14|0.002|    S |      
in|6|191.126.77.49|10.0.100.1|63438|8080|1|41|2020/11/24T20:42:44|0.002|    S |      
in|6|160.107.185.15|10.0.100.1|59226|8080|1|42|2020/11/24T20:45:14|0.002|    S |      
in|6|253.10.74.110|10.0.100.1|62761|8080|1|42|2020/11/24T20:47:44|0.002|    S |      
in|6|41.249.156.22|10.0.100.1|55243|80|1|43|2020/11/24T20:50:14|0.002|    S |      
in|6|106.166.104.33|10.0.100.1|57500|80|1|41|2020/11/24T20:50:57|0.002|    S |      
in|6|23.23.184.38|10.0.100.1|60409|80|1|42|2020/11/24T20:51:40|0.002|    S |      
in|6|255.150.108.168|10.0.100.1|51533|80|1|42|2020/11/24T20:52:23|0.002|    S |      
in|6|24.241.45.64|10.0.100.1|57503|8080|1|43|2020/11/24T20:53:05|0.002|    S |      
in|6|210.45.205.233|10.0.100.1|60075|80|1|42|2020/11/24T20:53:48|0.002|    S |      
in|6|152.120.243.84|10.0.100.1|58634|80|1|43|2020/11/24T20:54:31|0.002|    S |      
in|6|6.167.40.251|10.0.100.1|64741|80|1|41|2020/11/24T20:55:14|0.002|    S |      
out|6|10.0.100.1|6.167.40.251|80|64741|1|41|2020/11/24T20:55:14|0.002| A  S |      
in|6|131.67.0.55|10.0.100.1|64279|8080|1|41|2020/11/24T20:55:57|0.002|    S |      
in|6|214.98.235.126|10.0.100.1|63699|8080|1|41|2020/11/24T20:56:40|0.002|    S |      
in|6|65.235.84.47|10.0.100.1|63934|8080|1|41|2020/11/24T20:57:23|0.002|    S |      
in|6|255.230.194.27|10.0.100.1|63997|80|1|42|2020/11/24T20:58:05|0.002|    S |      
in|6|134.71.54.194|10.0.100.1|57189|80|1|42|2020/11/24T20:58:48|0.002|    S |      
in|6|210.224.83.111|10.0.100.1|51036|8080|1|41|2020/11/24T20:59:31|0.002|    S |      
in|6|151.216.212.203|10.0.100.1|60987|80|1|42|2020/11/24T21:00:14|0.002|    S |      
in|6|135.173.108.164|10.0.100.1|62488|80|1|41|2020/11/24T21:00:57|0.002|    S |      
in|6|194.125.46.52|10.0.100.1|56165|80|1|43|2020/11/24T21:01:40|0.002|    S |      
out|6|10.0.100.1|194.125.46.52|80|56165|1|43|2020/11/24T21:01:40|0.002| A  S |      
in|6|5.174.132.10|10.0.100.1|58923|80|1|41|2020/11/24T21:02:23|0.002|    S |      
in|6|58.244.201.108|10.0.100.1|59649|8080|1|41|2020/11/24T21:03:05|0.002|    S |      
in|6|78.86.236.177|10.0.100.1|58299|80|1|42|2020/11/24T21:03:48|0.002|    S |      
out|6|10.0.100.1|78.86.236.177|80|58299|1|42|2020/11/24T21:03:48|0.002| A  S |      
in|6|226.110.86.28|10.0.100.1|51556|80|1|42|2020/11/24T21:04:31|0.002|    S |      
in|6|25.243.83.243|10.0.100.1|62479|80|1|43|2020/11/24T21:05:14|0.002|    S |      
in|6|105.72.244.204|10.0.100.1|58703|8080|1|43|2020/11/24T21:05:57|0.002|    S |      
in|6|86.68.200.202|10.0.100.1|58797|80|1|42|2020/11/24T21:06:40|0.002|    S |      
in|6|251.126.44.90|10.0.100.1|51026|80|1|43|2020/11/24T21:07:23|0.002|    S |      
in|6|47.217.184.28|10.0.100.1|56739|80|1|43|2020/11/24T21:08:05|0.002|    S |      
out|6|10.0.100.1|47.217.184.28|80|56739|1|43|2020/11/24T21:08:05|0.002| A  S |      
in|6|91.151.131.25|10.0.100.1|51509|80|1|42|2020/11/24T21:08:48|0.002|    S |      
out|6|10.0.100.1|91.151.131.25|80|51509|1|42|2020/11/24T21:08:48|0.002| A  S |      
in|6|230.205.92.116|10.0.100.1|56695|8080|1|41|2020/11/24T21:09:31|0.002|    S |      
in|6|186.100.15.249|10.0.100.1|61340|80|1|41|2020/11/24T21:10:14|0.002|    S |      
in|6|28.126.72.49|10.0.100.1|50818|80|1|43|2020/11/24T21:10:57|0.002|    S |      
out|6|10.0.100.1|28.126.72.49|80|50818|1|43|2020/11/24T21:10:57|0.002| A  S |      
in|6|127.127.0.121|10.0.100.1|60083|8080|1|43|2020/11/24T21:11:40|0.002|    S |      
in|6|35.217.119.251|10.0.100.1|59712|80|1|41|2020/11/24T21:12:23|0.002|    S |      
in|6|31.48.92.186|10.0.100.1|52546|8080|1|42|2020/11/24T21:13:05|0.002|    S |      
in|6|64.114.94.219|10.0.100.1|58117|80|1|42|2020/11/24T21:13:48|0.002|    S |      
in|6|73.67.191.239|10.0.100.1|58257|8080|1|41|2020/11/24T21:14:31|0.002|    S |      
in|6|120.101.43.131|10.0.100.1|63418|80|1|41|2020/11/24T21:15:14|0.002|    S |      
in|6|131.51.198.207|10.0.100.1|64115|8080|1|42|2020/11/24T21:15:57|0.002|    S |      
in|6|201.15.45.54|10.0.100.1|56794|8080|1|42|2020/11/24T21:16:40|0.002|    S |      
in|6|185.19.69.121|10.0.100.1|56984|8080|1|42|2020/11/24T21:17:23|0.002|    S |      
in|6|195.183.119.225|10.0.100.1|58866|8080|1|42|2020/11/24T21:18:05|0.002|    S |      
in|6|21.215.101.16|10.0.100.1|60767|80|1|41|2020/11/24T21:18:48|0.002|    S |      
in|6|122.128.4.102|10.0.100.1|63294|8080|1|42|2020/11/24T21:19:31|0.002|    S |      
in|6|235.106.218.102|10.0.100.1|50022|80|1|43|2020/11/24T21:20:14|0.002|    S |      
in|6|194.16.229.169|10.0.100.1|58101|8080|1|42|2020/11/24T21:20:57|0.002|    S |      
in|6|52.7.237.73|10.0.100.1|57224|80|1|42|2020/11/24T21:21:40|0.002|    S |      
in|6|142.59.57.244|10.0.100.1|55177|8080|1|43|2020/11/24T21:22:23|0.002|    S |      
in|6|236.150.164.108|10.0.100.1|57840|80|1|42|2020/11/24T21:23:05|0.002|    S |      
in|6|164.149.68.120|10.0.100.1|55171|80|1|43|2020/11/24T21:23:48|0.002|    S |      
out|6|10.0.100.1|164.149.68.120|80|55171|1|43|2020/11/24T21:23:48|0.002| A  S |      
in|6|0.143.187.20|10.0.100.1|60327|80|1|41|2020/11/24T21:24:31|0.002|    S |      
in|6|61.170.207.44|10.0.100.1|57135|80|1|43|2020/11/24T21:25:14|0.002|    S |      
in|6|109.24.191.226|10.0.100.1|52574|80|1|41|2020/11/24T21:25:57|0.002|    S |      
in|6|229.125.87.37|10.0.100.1|62743|8080|1|42|2020/11/24T21:26:40|0.002|    S |      
in|6|69.63.237.67|10.0.100.1|51771|80|1|43|2020/11/24T21:27:23|0.002|    S |      
in|6|24.90.222.94|10.0.100.1|63267|80|1|43|2020/11/24T21:28:05|0.002|    S |      
in|6|38.97.159.176|10.0.100.1|56718|8080|1|41|2020/11/24T21:28:48|0.002|    S |      
in|6|203.119.24.149|10.0.100.1|52570|8080|1|42|2020/11/24T21:29:31|0.002|    S |      
in|6|143.139.118.46|10.0.100.1|55661|80|1|41|2020/11/24T21:30:14|0.002|    S |      
in|6|254.154.185.154|10.0.100.1|55813|8080|1|43|2020/11/24T21:30:57|0.002|    S |      
in|6|104.158.36.24|10.0.100.1|53206|8080|1|41|2020/11/24T21:31:40|0.002|    S |      
in|6|103.90.223.246|10.0.100.1|51885|80|1|42|2020/11/24T21:32:23|0.002|    S |      
in|6|61.191.4.99|10.0.100.1|59252|80|1|42|2020/11/24T21:33:05|0.002|    S |      
in|6|220.116.3.21|10.0.100.1|53610|80|1|43|2020/11/24T21:33:48|0.002|    S |      
in|6|215.219.75.149|10.0.100.1|51476|8080|1|43|2020/11/24T21:34:31|0.002|    S |      
in|6|141.27.108.13|10.0.100.1|50476|8080|1|43|2020/11/24T21:35:14|0.002|    S |      
in|6|242.28.213.29|10.0.100.1|50026|8080|1|43|2020/11/24T21:35:57|0.002|    S |      
in|6|225.4.97.53|10.0.100.1|54162|8080|1|41|2020/11/24T21:36:40|0.002|    S |      
in|6|28.121.132.236|10.0.100.1|50293|80|1|42|2020/11/24T21:37:23|0.002|    S |      
in|6|6.50.212.77|10.0.100.1|57812|8080|1|43|2020/11/24T21:38:05|0.002|    S |      
in|6|177.129.16.82|10.0.100.1|54678|80|1|43|2020/11/24T21:38:48|0.002|    S |      
in|6|27.48.199.131|10.0.100.1|59416|8080|1|42|2020/11/24T21:39:31|0.002|    S |      
in|6|127.149.229.147|10.0.100.1|50877|80|1|42|2020/11/24T21:40:14|0.002|    S |      
in|6|71.210.178.93|10.0.100.1|57367|80|1|42|2020/11/24T21:40:57|0.002|    S |      
in|6|187.117.75.95|10.0.100.1|64902|80|1|42|2020/11/24T21:41:40|0.002|    S |      
in|6|82.219.239.29|10.0.100.1|63966|8080|1|43|2020/11/24T21:42:23|0.002|    S |      
in|6|192.59.166.86|10.0.100.1|50779|80|1|43|2020/11/24T21:43:05|0.002|    S |      
