type|protocol|sIP|dIP|sPort|dPort|packets|bytes|sTime|duration|initialTCPflags|remainingTCPflags|
in|6|43.204.109.44|10.0.100.9|57241|0|1|41|2020/11/24T20:20:40|0.002|    S       |
out|6|10.0.100.9|43.204.109.44|0|57241|1|41|2020/11/24T20:20:40|0.002| A          |
in|6|43.204.109.44|10.0.100.9|57241|0|1|41|2020/11/24T20:20:40|0.002|   R        |
in|6|180.156.81.76|10.0.100.9|60756|1|1|43|2020/11/24T20:23:10|0.002|    S       |
in|6|251.167.117.155|10.0.100.9|61207|2|1|41|2020/11/24T20:25:40|0.002|    S       |
out|6|10.0.100.9|251.167.117.155|2|61207|1|41|2020/11/24T20:25:40|0.002| A          |
in|6|251.167.117.155|10.0.100.9|61207|2|1|41|2020/11/24T20:25:40|0.002|   R        |
in|6|179.73.164.187|10.0.100.9|59700|3|1|42|2020/11/24T20:26:23|0.002|    S       |
in|6|119.93.18.145|10.0.100.9|61249|4|1|41|2020/11/24T20:27:05|0.002|    S       |
in|6|164.220.143.44|10.0.100.9|60504|5|1|42|2020/11/24T20:27:48|0.002|    S       |
in|6|56.94.213.4|10.0.100.9|50567|6|1|41|2020/11/24T20:28:31|0.002|    S       |
in|6|165.84.104.205|10.0.100.9|64029|7|1|41|2020/11/24T20:29:14|0.002|    S       |
in|6|111.186.211.120|10.0.100.9|53397|8|1|43|2020/11/24T20:29:57|0.002|    S       |
in|6|24.168.153.20|10.0.100.9|51008|9|1|41|2020/11/24T20:30:40|0.002|    S       |
in|6|244.63.101.1|10.0.100.9|57402|10|1|41|2020/11/24T20:30:52|0.002|    S       |
in|6|181.115.215.22|10.0.100.9|62070|11|1|43|2020/11/24T20:31:04|0.002|    S       |
in|6|204.219.107.58|10.0.100.9|56290|12|1|41|2020/11/24T20:31:16|0.002|    S       |
in|6|235.3.175.163|10.0.100.9|53037|13|1|42|2020/11/24T20:31:28|0.002|    S       |
in|6|1.19.84.58|10.0.100.9|50852|14|1|41|2020/11/24T20:31:40|0.002|    S       |
in|6|184.10.105.164|10.0.100.9|57236|15|1|42|2020/11/24T20:31:52|0.002|    S       |
in|6|128.133.90.111|10.0.100.9|64324|16|1|43|2020/11/24T20:32:04|0.002|    S       |
in|6|217.197.246.175|10.0.100.9|64839|17|1|41|2020/11/24T20:32:16|0.002|    S       |
in|6|82.161.221.113|10.0.100.9|51792|18|1|42|2020/11/24T20:32:28|0.002|    S       |
out|6|10.0.100.9|82.161.221.113|18|51792|1|42|2020/11/24T20:32:28|0.002| A          |
in|6|82.161.221.113|10.0.100.9|51792|18|1|42|2020/11/24T20:32:28|0.002|   R        |
in|6|80.239.214.176|10.0.100.9|59027|19|1|43|2020/11/24T20:32:40|0.002|    S       |
in|6|82.61.237.226|10.0.100.9|64575|20|1|41|2020/11/24T20:32:52|0.002|    S       |
in|6|26.198.73.235|10.0.100.9|51050|21|1|43|2020/11/24T20:33:04|0.002|    S       |
in|6|37.98.34.10|10.0.100.9|55108|22|1|41|2020/11/24T20:33:16|0.002|    S       |
in|6|192.39.55.51|10.0.100.9|55709|23|1|42|2020/11/24T20:33:28|0.002|    S       |
in|6|244.56.92.171|10.0.100.9|51436|24|1|42|2020/11/24T20:33:40|0.002|    S       |
in|6|100.194.249.88|10.0.100.9|63779|25|1|42|2020/11/24T20:33:52|0.002|    S       |
